scale,mean_brier_score,std_brier_score,mean_log_loss,std_log_loss,mean_accuracy,std_accuracy
199.0,0.23187725375083296,0.006770654238062358,0.6558642822602895,0.013589104055879144,0.5666666666666667,0.11055415967851333
82.0,0.23188837901256715,0.018188671141794042,0.6526794682632835,0.03853507474448747,0.5666666666666667,0.11055415967851333
200.0,0.2319256939524866,0.006740443525886224,0.6559735450950566,0.013529398785750843,0.5666666666666667,0.11055415967851333
201.0,0.23197405193695886,0.006710570885969737,0.6560824570493281,0.013470344625324778,0.5666666666666667,0.11055415967851333
202.0,0.2320223235123931,0.006681029813180588,0.6561910129697328,0.013411929003188227,0.5666666666666667,0.11055415967851333
203.0,0.23207050466229767,0.0066518139702272565,0.6562992079957028,0.01335413968802339,0.5666666666666667,0.11055415967851333
81.0,0.23211709481261042,0.018473312523724496,0.6531491683851691,0.039279007547998304,0.5666666666666667,0.11055415967851333
204.0,0.23211859153937658,0.006622917182591952,0.6564070375479619,0.01329696477740234,0.5666666666666667,0.11055415967851333
205.0,0.2321665804595825,0.0065943334336298525,0.6565144973174624,0.013240392687001227,0.5666666666666667,0.11055415967851333
206.0,0.23221446789638361,0.006566056859829717,0.6566215832547609,0.013184412140215691,0.5666666666666667,0.11055415967851333
207.0,0.23226225047523683,0.006538081746230327,0.6567282915598069,0.0131290121581621,0.5666666666666667,0.11055415967851333
208.0,0.23230992496825814,0.006510402521987124,0.6568346186721308,0.013074182050048134,0.5666666666666667,0.11055415967851333
209.0,0.23235748828908376,0.006483013756083932,0.6569405612614143,0.013019911403898611,0.5666666666666667,0.11055415967851333
80.0,0.23235836014667938,0.018765437561467802,0.6536507062098478,0.04005071812067243,0.5666666666666667,0.11055415967851333
210.0,0.23240493748791477,0.006455910153184942,0.6570461162184273,0.012966190077620617,0.5666666666666667,0.11055415967851333
211.0,0.2324522697467371,0.006429086549622159,0.657151280646315,0.012913008190396896,0.5666666666666667,0.11055415967851333
212.0,0.23249948237471196,0.006402537909513158,0.657256051852223,0.012860356114391007,0.5666666666666667,0.11055415967851333
